"term";"estimate";"std.error";"statistic";"p.value";"conf.low";"conf.high";"case";"model";"null.deviance";"df.null";"logLik";"AIC";"BIC";"deviance";"df.residual";"nobs";"dependent";"cause"
"447";"scale(hr_anual)";0.985482228530032;0.0169255993113978;-0.864027632381624;0.387572711186601;0.953400395919348;1.01880520203528;"Population commune >50,000";"deathsAdj_CAN.rsd";118.963498657214;66;-263.638755872846;557.277511745691;590.347901036556;45.0162620320564;53;67;"deathsAdj_CAN";"CAN"
"448";"scale(heating_degree_15_winter)";0.989049418247392;0.0235200557514156;-0.468152832200995;0.63967530008112;0.944366576452662;1.03557540142453;"Population commune >50,000";"deathsAdj_CAN.rsd";118.963498657214;66;-263.638755872846;557.277511745691;590.347901036556;45.0162620320564;53;67;"deathsAdj_CAN";"CAN"
"449";"(Intercept)";0.00197327207059323;0.0906801236754024;-68.6816681772252;0;0.00165026112386806;0.00235879159252812;"Population commune >50,000";"deathsAdj_CDP.rsd";196.448484591112;66;-316.661779563746;663.323559127492;696.393948418356;66.406443844348;53;67;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"450";"mp25_10um";1.0757492220316;0.0357547082655766;2.04217494957499;0.0411341804053083;1.00265254588479;1.1543197986509;"Population commune >50,000";"deathsAdj_CDP.rsd";196.448484591112;66;-316.661779563746;663.323559127492;696.393948418356;66.406443844348;53;67;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"451";"scale(urbanDensity)";0.978337190003253;0.0177554361431747;-1.23347537833076;0.217398457290152;0.944956838173273;1.01291360585094;"Population commune >50,000";"deathsAdj_CDP.rsd";196.448484591112;66;-316.661779563746;663.323559127492;696.393948418356;66.406443844348;53;67;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"452";"scale(perc_female)";1.03139508489638;0.0181024065645853;1.70763688491628;0.0877037398845451;0.995201512406805;1.06874598529912;"Population commune >50,000";"deathsAdj_CDP.rsd";196.448484591112;66;-316.661779563746;663.323559127492;696.393948418356;66.406443844348;53;67;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"453";"scale(perc_ethnicityOrig)";0.971218109723363;0.0153155750513762;-1.90683092231467;0.0565424856750439;0.942460137534878;1.00081131079293;"Population commune >50,000";"deathsAdj_CDP.rsd";196.448484591112;66;-316.661779563746;663.323559127492;696.393948418356;66.406443844348;53;67;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"454";"scale(perc_rural)";1.03621530530459;0.0238163566841421;1.49371905912531;0.135249064857906;0.989060956706655;1.08550796451632;"Population commune >50,000";"deathsAdj_CDP.rsd";196.448484591112;66;-316.661779563746;663.323559127492;696.393948418356;66.406443844348;53;67;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"455";"scale(perc_woodHeating)";0.999994204525335;0.0322719873126795;-0.000179582726106597;0.999856713716223;0.938596973708423;1.06548219185603;"Population commune >50,000";"deathsAdj_CDP.rsd";196.448484591112;66;-316.661779563746;663.323559127492;696.393948418356;66.406443844348;53;67;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"456";"scale(log(income_median))";0.932066312759297;0.026526087763786;-2.65215573532169;0.00799796425763065;0.884825410467997;0.981879130145612;"Population commune >50,000";"deathsAdj_CDP.rsd";196.448484591112;66;-316.661779563746;663.323559127492;696.393948418356;66.406443844348;53;67;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"457";"scale(perc_less_highschool)";0.941607688697957;0.0284114991219456;-2.11768330998981;0.0342018972761608;0.890746796014474;0.995352243520054;"Population commune >50,000";"deathsAdj_CDP.rsd";196.448484591112;66;-316.661779563746;663.323559127492;696.393948418356;66.406443844348;53;67;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"458";"scale(perc_fonasa_AB)";1.01257652336709;0.0274189655009644;0.455819377152061;0.648519868868805;0.959528483660487;1.06855476773399;"Population commune >50,000";"deathsAdj_CDP.rsd";196.448484591112;66;-316.661779563746;663.323559127492;696.393948418356;66.406443844348;53;67;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"459";"scale(perc_fonasa_CD)";1.0228879185025;0.0139247748892814;1.62515513291818;0.104129507811813;0.995339073608837;1.05121703340122;"Population commune >50,000";"deathsAdj_CDP.rsd";196.448484591112;66;-316.661779563746;663.323559127492;696.393948418356;66.406443844348;53;67;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"460";"scale(perc_overcrowding_medium)";1.11101954003578;0.024757763448439;4.25232668989123;2.11560930780689e-05;1.05855827402271;1.16608488652933;"Population commune >50,000";"deathsAdj_CDP.rsd";196.448484591112;66;-316.661779563746;663.323559127492;696.393948418356;66.406443844348;53;67;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"461";"scale(hr_anual)";0.963679437675411;0.0209686745583765;-1.76437347538871;0.0776691208709573;0.924517351839345;1.00443111350518;"Population commune >50,000";"deathsAdj_CDP.rsd";196.448484591112;66;-316.661779563746;663.323559127492;696.393948418356;66.406443844348;53;67;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"462";"scale(heating_degree_15_winter)";0.971311879789599;0.0284830547102274;-1.0219292885126;0.306814369114506;0.918242224327287;1.02732326215468;"Population commune >50,000";"deathsAdj_CDP.rsd";196.448484591112;66;-316.661779563746;663.323559127492;696.393948418356;66.406443844348;53;67;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
"463";"(Intercept)";0.0013940659287284;0.101815019216423;-64.5831108585733;0;0.00114041737585805;0.00170335152345347;"Population commune >50,000";"deathsAdj_CVD.rsd";167.12221636229;66;-298.274022059322;626.548044118644;659.618433409509;63.5436470881005;53;67;"deathsAdj_CVD";"Cardiovascular (all I)"
"464";"mp25_10um";1.06617429977769;0.0400978890968854;1.59800982183979;0.110040791237065;0.985249319727054;1.15393595420169;"Population commune >50,000";"deathsAdj_CVD.rsd";167.12221636229;66;-298.274022059322;626.548044118644;659.618433409509;63.5436470881005;53;67;"deathsAdj_CVD";"Cardiovascular (all I)"
"465";"scale(urbanDensity)";0.987280276316161;0.019874403285581;-0.644110506218286;0.51950377799588;0.949586973156361;1.02649652823736;"Population commune >50,000";"deathsAdj_CVD.rsd";167.12221636229;66;-298.274022059322;626.548044118644;659.618433409509;63.5436470881005;53;67;"deathsAdj_CVD";"Cardiovascular (all I)"
"466";"scale(perc_female)";1.01345626005743;0.0201271780814889;0.664103462776863;0.506624094021641;0.974039259368594;1.05431116530662;"Population commune >50,000";"deathsAdj_CVD.rsd";167.12221636229;66;-298.274022059322;626.548044118644;659.618433409509;63.5436470881005;53;67;"deathsAdj_CVD";"Cardiovascular (all I)"
"467";"scale(perc_ethnicityOrig)";0.96635994136374;0.0173137647143452;-1.97639881497188;0.0481096256712812;0.93403487883638;0.999701990457505;"Population commune >50,000";"deathsAdj_CVD.rsd";167.12221636229;66;-298.274022059322;626.548044118644;659.618433409509;63.5436470881005;53;67;"deathsAdj_CVD";"Cardiovascular (all I)"
"468";"scale(perc_rural)";1.01466809982471;0.027070790529431;0.537906854132061;0.590641356231779;0.962233666019228;1.06973649015874;"Population commune >50,000";"deathsAdj_CVD.rsd";167.12221636229;66;-298.274022059322;626.548044118644;659.618433409509;63.5436470881005;53;67;"deathsAdj_CVD";"Cardiovascular (all I)"
"469";"scale(perc_woodHeating)";1.01057649755687;0.0363081070811557;0.28976882907888;0.771993096020144;0.941038687730563;1.08533009020085;"Population commune >50,000";"deathsAdj_CVD.rsd";167.12221636229;66;-298.274022059322;626.548044118644;659.618433409509;63.5436470881005;53;67;"deathsAdj_CVD";"Cardiovascular (all I)"
"470";"scale(log(income_median))";0.913591084124502;0.0297413032746608;-3.03860924827484;0.00237672911300105;0.861749354178371;0.968612583478385;"Population commune >50,000";"deathsAdj_CVD.rsd";167.12221636229;66;-298.274022059322;626.548044118644;659.618433409509;63.5436470881005;53;67;"deathsAdj_CVD";"Cardiovascular (all I)"
"471";"scale(perc_less_highschool)";0.927972813743405;0.0318106273206887;-2.34993297700754;0.0187767917370284;0.87213574590183;0.98734415760185;"Population commune >50,000";"deathsAdj_CVD.rsd";167.12221636229;66;-298.274022059322;626.548044118644;659.618433409509;63.5436470881005;53;67;"deathsAdj_CVD";"Cardiovascular (all I)"
"472";"scale(perc_fonasa_AB)";1.01051578855962;0.0305993794869607;0.341865829216695;0.732451866260746;0.951680323735918;1.07302048850296;"Population commune >50,000";"deathsAdj_CVD.rsd";167.12221636229;66;-298.274022059322;626.548044118644;659.618433409509;63.5436470881005;53;67;"deathsAdj_CVD";"Cardiovascular (all I)"
"473";"scale(perc_fonasa_CD)";1.0174896873418;0.0155649627036701;1.11394439695947;0.265303041310471;0.98688483006423;1.04907254155436;"Population commune >50,000";"deathsAdj_CVD.rsd";167.12221636229;66;-298.274022059322;626.548044118644;659.618433409509;63.5436470881005;53;67;"deathsAdj_CVD";"Cardiovascular (all I)"
"474";"scale(perc_overcrowding_medium)";1.09679018775385;0.0276607346774659;3.3400379293609;0.000837669484598483;1.03903004788165;1.15769527401435;"Population commune >50,000";"deathsAdj_CVD.rsd";167.12221636229;66;-298.274022059322;626.548044118644;659.618433409509;63.5436470881005;53;67;"deathsAdj_CVD";"Cardiovascular (all I)"
"475";"scale(hr_anual)";0.98165053413128;0.023594723405599;-0.784917254733648;0.432502084682086;0.936948718886179;1.02845903600375;"Population commune >50,000";"deathsAdj_CVD.rsd";167.12221636229;66;-298.274022059322;626.548044118644;659.618433409509;63.5436470881005;53;67;"deathsAdj_CVD";"Cardiovascular (all I)"
"476";"scale(heating_degree_15_winter)";0.969365552946908;0.0321557493639707;-0.96758717254456;0.333250586111366;0.909816661624044;1.03259863237782;"Population commune >50,000";"deathsAdj_CVD.rsd";167.12221636229;66;-298.274022059322;626.548044118644;659.618433409509;63.5436470881005;53;67;"deathsAdj_CVD";"Cardiovascular (all I)"
"477";"(Intercept)";0.000164273517032904;0.221452047982998;-39.3492758903502;0;0.000106242291412541;0.00025314112627263;"Population commune >50,000";"deathsAdj_LCA.rsd";81.1737353453101;66;-191.302402073517;412.604804147035;445.675193437899;38.3394367970261;53;67;"deathsAdj_LCA";"LCA"
"478";"mp25_10um";1.06997500910462;0.0866017770059814;0.780991967628953;0.43480721896869;0.903134816972488;1.26827093278159;"Population commune >50,000";"deathsAdj_LCA.rsd";81.1737353453101;66;-191.302402073517;412.604804147035;445.675193437899;38.3394367970261;53;67;"deathsAdj_LCA";"LCA"
"479";"scale(urbanDensity)";0.966621606789032;0.038615665753465;-0.879129383535345;0.379331127477691;0.896235649492478;1.04272191377584;"Population commune >50,000";"deathsAdj_LCA.rsd";81.1737353453101;66;-191.302402073517;412.604804147035;445.675193437899;38.3394367970261;53;67;"deathsAdj_LCA";"LCA"
"480";"scale(perc_female)";0.954049638925176;0.0371667194073375;-1.26563703284171;0.205643061234848;0.887198217043734;1.02639217994328;"Population commune >50,000";"deathsAdj_LCA.rsd";81.1737353453101;66;-191.302402073517;412.604804147035;445.675193437899;38.3394367970261;53;67;"deathsAdj_LCA";"LCA"
"481";"scale(perc_ethnicityOrig)";0.95684515604675;0.0402001460662188;-1.09735178478788;0.272487641660194;0.883272738779387;1.03420276532286;"Population commune >50,000";"deathsAdj_LCA.rsd";81.1737353453101;66;-191.302402073517;412.604804147035;445.675193437899;38.3394367970261;53;67;"deathsAdj_LCA";"LCA"
"482";"scale(perc_rural)";0.999012572724545;0.0630698632434547;-0.0156638218654382;0.987502589423509;0.881248116107329;1.128529009403;"Population commune >50,000";"deathsAdj_LCA.rsd";81.1737353453101;66;-191.302402073517;412.604804147035;445.675193437899;38.3394367970261;53;67;"deathsAdj_LCA";"LCA"
"483";"scale(perc_woodHeating)";0.920493733869391;0.0767363062865787;-1.07960741991786;0.280317035896315;0.791876019996802;1.06985492745518;"Population commune >50,000";"deathsAdj_LCA.rsd";81.1737353453101;66;-191.302402073517;412.604804147035;445.675193437899;38.3394367970261;53;67;"deathsAdj_LCA";"LCA"
"484";"scale(log(income_median))";1.01018808652066;0.0560468437333622;0.18085831633412;0.856478787963527;0.90519379551559;1.12761898185304;"Population commune >50,000";"deathsAdj_LCA.rsd";81.1737353453101;66;-191.302402073517;412.604804147035;445.675193437899;38.3394367970261;53;67;"deathsAdj_LCA";"LCA"
"485";"scale(perc_less_highschool)";1.0331225336084;0.0647222234717803;0.50347161346539;0.614632733233821;0.909824036925261;1.17260986918963;"Population commune >50,000";"deathsAdj_LCA.rsd";81.1737353453101;66;-191.302402073517;412.604804147035;445.675193437899;38.3394367970261;53;67;"deathsAdj_LCA";"LCA"
"486";"scale(perc_fonasa_AB)";0.945892347014641;0.0603199639879799;-0.922190777478102;0.356429072801732;0.840972850832236;1.06531588325981;"Population commune >50,000";"deathsAdj_LCA.rsd";81.1737353453101;66;-191.302402073517;412.604804147035;445.675193437899;38.3394367970261;53;67;"deathsAdj_LCA";"LCA"
"487";"scale(perc_fonasa_CD)";1.00334296957609;0.0303372846471327;0.110009656896957;0.912401716305507;0.945471384235669;1.06489341577678;"Population commune >50,000";"deathsAdj_LCA.rsd";81.1737353453101;66;-191.302402073517;412.604804147035;445.675193437899;38.3394367970261;53;67;"deathsAdj_LCA";"LCA"
"488";"scale(perc_overcrowding_medium)";0.99900120090432;0.0536203656391858;-0.0186365425891368;0.985131051122035;0.898182622926291;1.10834872776523;"Population commune >50,000";"deathsAdj_LCA.rsd";81.1737353453101;66;-191.302402073517;412.604804147035;445.675193437899;38.3394367970261;53;67;"deathsAdj_LCA";"LCA"
"489";"scale(hr_anual)";0.974331127969517;0.0475406369521146;-0.546986066405164;0.584388304779357;0.888004488861368;1.06996632425209;"Population commune >50,000";"deathsAdj_LCA.rsd";81.1737353453101;66;-191.302402073517;412.604804147035;445.675193437899;38.3394367970261;53;67;"deathsAdj_LCA";"LCA"
"490";"scale(heating_degree_15_winter)";0.942247038389625;0.0693852673933821;-0.857354769975294;0.391248847952161;0.821614786126502;1.0784593914528;"Population commune >50,000";"deathsAdj_LCA.rsd";81.1737353453101;66;-191.302402073517;412.604804147035;445.675193437899;38.3394367970261;53;67;"deathsAdj_LCA";"LCA"
"491";"(Intercept)";0.000561596303530805;0.121514681261288;-61.5952509574732;0;0.00044222536699759;0.00071241507772789;"Population commune >50,000";"deathsAdj_RSP.rsd";200.076856654291;66;-257.302747247013;544.605494494025;577.67588378489;70.1160129246655;53;67;"deathsAdj_RSP";"Pulmonary (all J)"
"492";"mp25_10um";1.10963565165048;0.0476558581298184;2.18297862565843;0.029037384106215;1.01071910513197;1.2185484321197;"Population commune >50,000";"deathsAdj_RSP.rsd";200.076856654291;66;-257.302747247013;544.605494494025;577.67588378489;70.1160129246655;53;67;"deathsAdj_RSP";"Pulmonary (all J)"
"493";"scale(urbanDensity)";0.943904014230812;0.0226129612887246;-2.55299591723129;0.0106800748146131;0.903091268387926;0.986580685070534;"Population commune >50,000";"deathsAdj_RSP.rsd";200.076856654291;66;-257.302747247013;544.605494494025;577.67588378489;70.1160129246655;53;67;"deathsAdj_RSP";"Pulmonary (all J)"
"494";"scale(perc_female)";1.07336379309972;0.0228226652629998;3.10206754268321;0.00192174105881269;1.02643401393661;1.12260818554525;"Population commune >50,000";"deathsAdj_RSP.rsd";200.076856654291;66;-257.302747247013;544.605494494025;577.67588378489;70.1160129246655;53;67;"deathsAdj_RSP";"Pulmonary (all J)"
"495";"scale(perc_ethnicityOrig)";0.982926532995439;0.0198504104844514;-0.867533655499805;0.385649679704633;0.945270135162867;1.02174386048928;"Population commune >50,000";"deathsAdj_RSP.rsd";200.076856654291;66;-257.302747247013;544.605494494025;577.67588378489;70.1160129246655;53;67;"deathsAdj_RSP";"Pulmonary (all J)"
"496";"scale(perc_rural)";1.09337845061996;0.0323686427719622;2.75799017327969;0.00581579461882954;1.02595650828404;1.16450772701191;"Population commune >50,000";"deathsAdj_RSP.rsd";200.076856654291;66;-257.302747247013;544.605494494025;577.67588378489;70.1160129246655;53;67;"deathsAdj_RSP";"Pulmonary (all J)"
"497";"scale(perc_woodHeating)";0.952523438843851;0.0419061387926932;-1.16070260766776;0.245762861031525;0.877427448326181;1.03401672612855;"Population commune >50,000";"deathsAdj_RSP.rsd";200.076856654291;66;-257.302747247013;544.605494494025;577.67588378489;70.1160129246655;53;67;"deathsAdj_RSP";"Pulmonary (all J)"
"498";"scale(log(income_median))";0.964226249362285;0.0343654272249464;-1.06005704983463;0.289118645902748;0.901544945642715;1.03135866088218;"Population commune >50,000";"deathsAdj_RSP.rsd";200.076856654291;66;-257.302747247013;544.605494494025;577.67588378489;70.1160129246655;53;67;"deathsAdj_RSP";"Pulmonary (all J)"
"499";"scale(perc_less_highschool)";0.957417756153756;0.0371811719573526;-1.17036267772224;0.241855048468109;0.890061074881795;1.02973703504565;"Population commune >50,000";"deathsAdj_RSP.rsd";200.076856654291;66;-257.302747247013;544.605494494025;577.67588378489;70.1160129246655;53;67;"deathsAdj_RSP";"Pulmonary (all J)"
"500";"scale(perc_fonasa_AB)";1.01989271377705;0.0355984979473968;0.55332219976518;0.580042802297287;0.951248951641955;1.09383531816099;"Population commune >50,000";"deathsAdj_RSP.rsd";200.076856654291;66;-257.302747247013;544.605494494025;577.67588378489;70.1160129246655;53;67;"deathsAdj_RSP";"Pulmonary (all J)"
"501";"scale(perc_fonasa_CD)";1.03743542581493;0.0180472283187778;2.03641968496068;0.0417082304237632;1.00143199085984;1.07481990840976;"Population commune >50,000";"deathsAdj_RSP.rsd";200.076856654291;66;-257.302747247013;544.605494494025;577.67588378489;70.1160129246655;53;67;"deathsAdj_RSP";"Pulmonary (all J)"
"502";"scale(perc_overcrowding_medium)";1.14731242959315;0.0307046555706604;4.47561410437338;7.6191993641773e-06;1.08008272310678;1.21817616187373;"Population commune >50,000";"deathsAdj_RSP.rsd";200.076856654291;66;-257.302747247013;544.605494494025;577.67588378489;70.1160129246655;53;67;"deathsAdj_RSP";"Pulmonary (all J)"
"503";"scale(hr_anual)";0.9242275820926;0.0272145313431228;-2.89539936249725;0.00378676429618577;0.876171804630656;0.975110426187322;"Population commune >50,000";"deathsAdj_RSP.rsd";200.076856654291;66;-257.302747247013;544.605494494025;577.67588378489;70.1160129246655;53;67;"deathsAdj_RSP";"Pulmonary (all J)"
"504";"scale(heating_degree_15_winter)";0.992685308740676;0.0379722521994031;-0.193340514847269;0.846692298606713;0.921128840429286;1.06919657326792;"Population commune >50,000";"deathsAdj_RSP.rsd";200.076856654291;66;-257.302747247013;544.605494494025;577.67588378489;70.1160129246655;53;67;"deathsAdj_RSP";"Pulmonary (all J)"
"505";"(Intercept)";0.00507265319358061;0.0645952127137591;-81.8000446771559;0;0.00446769583371171;0.0057562108135371;"Without Metropolitan region";"deathsAdj_AllCauses.rsd";96.2152148251201;61;-266.854166741358;563.708333482717;595.615349258393;54.2928226942483;48;62;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"506";"mp25_10um";1.01538353433797;0.0207276067725519;0.736525332161829;0.461411056934032;0.974925516853567;1.05756028436905;"Without Metropolitan region";"deathsAdj_AllCauses.rsd";96.2152148251201;61;-266.854166741358;563.708333482717;595.615349258393;54.2928226942483;48;62;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"507";"scale(urbanDensity)";1.00207022300292;0.015733839675261;0.13144172604515;0.895425882363656;0.971579026227199;1.03353154137306;"Without Metropolitan region";"deathsAdj_AllCauses.rsd";96.2152148251201;61;-266.854166741358;563.708333482717;595.615349258393;54.2928226942483;48;62;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"508";"scale(perc_female)";1.00183054864732;0.0816773053444639;0.0223914737060883;0.982135681645078;0.853908666686215;1.17581574350171;"Without Metropolitan region";"deathsAdj_AllCauses.rsd";96.2152148251201;61;-266.854166741358;563.708333482717;595.615349258393;54.2928226942483;48;62;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"509";"scale(perc_ethnicityOrig)";0.998598768166415;0.029044325607323;-0.0482784312473579;0.96149434387699;0.943297953384246;1.05704078020522;"Without Metropolitan region";"deathsAdj_AllCauses.rsd";96.2152148251201;61;-266.854166741358;563.708333482717;595.615349258393;54.2928226942483;48;62;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"510";"scale(perc_rural)";0.953766588077217;0.037443779911544;-1.26419672819237;0.206159424889402;0.886236443023455;1.02633966215491;"Without Metropolitan region";"deathsAdj_AllCauses.rsd";96.2152148251201;61;-266.854166741358;563.708333482717;595.615349258393;54.2928226942483;48;62;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"511";"scale(perc_woodHeating)";1.01459815393834;0.0312208676457182;0.464196793511757;0.642506758305286;0.954375103425888;1.07870848837306;"Without Metropolitan region";"deathsAdj_AllCauses.rsd";96.2152148251201;61;-266.854166741358;563.708333482717;595.615349258393;54.2928226942483;48;62;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"512";"scale(log(income_median))";1.02930715308544;0.0355288832519353;0.813026088872071;0.41620310052323;0.96026902077252;1.10345909446197;"Without Metropolitan region";"deathsAdj_AllCauses.rsd";96.2152148251201;61;-266.854166741358;563.708333482717;595.615349258393;54.2928226942483;48;62;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"513";"scale(perc_less_highschool)";0.934070649664599;0.0240880257766075;-2.83141516898649;0.00463425247236336;0.890953045080238;0.9791911695983;"Without Metropolitan region";"deathsAdj_AllCauses.rsd";96.2152148251201;61;-266.854166741358;563.708333482717;595.615349258393;54.2928226942483;48;62;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"514";"scale(perc_fonasa_AB)";1.0743809171992;0.0236544510241678;3.03302768007317;0.00242113390957257;1.02579481554331;1.12539679825189;"Without Metropolitan region";"deathsAdj_AllCauses.rsd";96.2152148251201;61;-266.854166741358;563.708333482717;595.615349258393;54.2928226942483;48;62;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"515";"scale(perc_fonasa_CD)";1.0147898508812;0.0168137932512128;0.873184734172951;0.382562394274475;0.981878824157463;1.04881301211136;"Without Metropolitan region";"deathsAdj_AllCauses.rsd";96.2152148251201;61;-266.854166741358;563.708333482717;595.615349258393;54.2928226942483;48;62;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"516";"scale(perc_overcrowding_medium)";1.05366925078362;0.0284587885716586;1.83699305858407;0.0662109201243717;0.996617182307803;1.11420945352692;"Without Metropolitan region";"deathsAdj_AllCauses.rsd";96.2152148251201;61;-266.854166741358;563.708333482717;595.615349258393;54.2928226942483;48;62;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"517";"scale(hr_anual)";0.984932241198193;0.0118578075965089;-1.28037419349234;0.200413565495335;0.962305940032839;1.00806249296296;"Without Metropolitan region";"deathsAdj_AllCauses.rsd";96.2152148251201;61;-266.854166741358;563.708333482717;595.615349258393;54.2928226942483;48;62;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"518";"scale(heating_degree_15_winter)";0.993696575794167;0.0218183056127903;-0.289819694438058;0.771954180217109;0.951963490204432;1.03714617203667;"Without Metropolitan region";"deathsAdj_AllCauses.rsd";96.2152148251201;61;-266.854166741358;563.708333482717;595.615349258393;54.2928226942483;48;62;"deathsAdj_AllCauses";"All Causes (A00-Q99)"
"519";"(Intercept)";0.00117272896198472;0.103177932824757;-65.4056697513384;0;0.000957042607052819;0.00143414581772002;"Without Metropolitan region";"deathsAdj_CAN.rsd";51.6130541746479;61;-201.416294887662;432.832589775324;464.739605551;24.9319667450676;48;62;"deathsAdj_CAN";"CAN"
"520";"mp25_10um";1.04367208974949;0.0321351094371031;1.33017595378542;0.18346030493067;0.980057662110304;1.11163126798246;"Without Metropolitan region";"deathsAdj_CAN.rsd";51.6130541746479;61;-201.416294887662;432.832589775324;464.739605551;24.9319667450676;48;62;"deathsAdj_CAN";"CAN"
"521";"scale(urbanDensity)";0.988816604836709;0.0244632796715664;-0.459725746233381;0.645713086944218;0.942490638579847;1.03734789911707;"Without Metropolitan region";"deathsAdj_CAN.rsd";51.6130541746479;61;-201.416294887662;432.832589775324;464.739605551;24.9319667450676;48;62;"deathsAdj_CAN";"CAN"
"522";"scale(perc_female)";1.13995621438883;0.0951437442435129;1.37675739250572;0.16858726793888;0.946761049916437;1.37474295343854;"Without Metropolitan region";"deathsAdj_CAN.rsd";51.6130541746479;61;-201.416294887662;432.832589775324;464.739605551;24.9319667450676;48;62;"deathsAdj_CAN";"CAN"
"523";"scale(perc_ethnicityOrig)";0.956452381131631;0.0420627186448774;-1.05852111488263;0.289817929615189;0.88063091326559;1.03848786243951;"Without Metropolitan region";"deathsAdj_CAN.rsd";51.6130541746479;61;-201.416294887662;432.832589775324;464.739605551;24.9319667450676;48;62;"deathsAdj_CAN";"CAN"
"524";"scale(perc_rural)";0.998647210570911;0.0587395170676316;-0.0230459040582127;0.981613656516414;0.889909655585631;1.12034465990144;"Without Metropolitan region";"deathsAdj_CAN.rsd";51.6130541746479;61;-201.416294887662;432.832589775324;464.739605551;24.9319667450676;48;62;"deathsAdj_CAN";"CAN"
"525";"scale(perc_woodHeating)";0.989940876473959;0.0474529428079193;-0.213054402361377;0.831284529701496;0.902263417255758;1.08673239773733;"Without Metropolitan region";"deathsAdj_CAN.rsd";51.6130541746479;61;-201.416294887662;432.832589775324;464.739605551;24.9319667450676;48;62;"deathsAdj_CAN";"CAN"
"526";"scale(log(income_median))";1.09982089104868;0.0577827377960439;1.64663953035833;0.0996321601510808;0.98235441944495;1.2320879810059;"Without Metropolitan region";"deathsAdj_CAN.rsd";51.6130541746479;61;-201.416294887662;432.832589775324;464.739605551;24.9319667450676;48;62;"deathsAdj_CAN";"CAN"
"527";"scale(perc_less_highschool)";0.934157659300418;0.0395141838603595;-1.72368623711455;0.0847645009062148;0.864399559374367;1.00922429138216;"Without Metropolitan region";"deathsAdj_CAN.rsd";51.6130541746479;61;-201.416294887662;432.832589775324;464.739605551;24.9319667450676;48;62;"deathsAdj_CAN";"CAN"
"528";"scale(perc_fonasa_AB)";1.08626193480411;0.0373839747812296;2.2133115909356;0.0268761710539287;1.00966992460335;1.16902490765204;"Without Metropolitan region";"deathsAdj_CAN.rsd";51.6130541746479;61;-201.416294887662;432.832589775324;464.739605551;24.9319667450676;48;62;"deathsAdj_CAN";"CAN"
"529";"scale(perc_fonasa_CD)";1.04695178706408;0.025093828733712;1.82845283059916;0.0674816187188576;0.996749854283148;1.09978577483226;"Without Metropolitan region";"deathsAdj_CAN.rsd";51.6130541746479;61;-201.416294887662;432.832589775324;464.739605551;24.9319667450676;48;62;"deathsAdj_CAN";"CAN"
"530";"scale(perc_overcrowding_medium)";1.05778326872677;0.0425865507213156;1.31908927878188;0.187139266997046;0.973260394278844;1.15007853002455;"Without Metropolitan region";"deathsAdj_CAN.rsd";51.6130541746479;61;-201.416294887662;432.832589775324;464.739605551;24.9319667450676;48;62;"deathsAdj_CAN";"CAN"
"531";"scale(hr_anual)";0.994929352054314;0.0185061433647279;-0.274695121758952;0.783550479316638;0.959435995590324;1.03162681503244;"Without Metropolitan region";"deathsAdj_CAN.rsd";51.6130541746479;61;-201.416294887662;432.832589775324;464.739605551;24.9319667450676;48;62;"deathsAdj_CAN";"CAN"
"532";"scale(heating_degree_15_winter)";0.995303691021819;0.0339609948436165;-0.138611112752448;0.889757461380287;0.930959289159814;1.06353160077954;"Without Metropolitan region";"deathsAdj_CAN.rsd";51.6130541746479;61;-201.416294887662;432.832589775324;464.739605551;24.9319667450676;48;62;"deathsAdj_CAN";"CAN"
"533";"(Intercept)";0.00187315633514949;0.106766776749503;-58.8210170094318;0;0.00151733865389455;0.00230903390500558;"Without Metropolitan region";"deathsAdj_CDP.rsd";60.4093545890154;61;-238.461080453047;506.922160906094;538.82917668177;47.7307476552365;48;62;"deathsAdj_CDP";"Cardiopulmonary (all I and J)"
